Unnamed: 0,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,traffic,heavy_truck,heavy_truck_normalized,truck_generation_frequency,sink_selection_probability
2274,6.2,A,23.81854183,90.56583115,,bridge,12274,N105,,16.862849999999998,11834.0,223.0,0.18323746918652423,,
2275,599.0,,23.82111953,90.56515472,0,link,12275,N105,,17.46185,11834.0,223.0,0.18323746918652423,,
2276,6.0,A,23.82369724,90.56447829,,bridge,12276,N105,,17.46785,11834.0,223.0,0.18323746918652423,,
2277,1456.0,,23.8296335,90.56237945,0,link,12277,N105,,18.923849999999998,11834.0,223.0,0.18323746918652423,,
2278,4.6,A,23.83556977,90.5602806,,bridge,12278,N105,,18.92845,11834.0,223.0,0.18323746918652423,,
2279,1528.0,,23.83632063,90.55429488,0,link,12279,N105,,20.45645,11834.0,223.0,0.18323746918652423,,
2280,4.5,A,23.83707148,90.54830916,,bridge,12280,N105,,20.46095,11834.0,223.0,0.18323746918652423,,
2281,251.0,,23.8366207,90.54718862,0,link,12281,N105,,20.71195,11834.0,223.0,0.18323746918652423,,
2282,4.5,A,23.83616992,90.54606809,,bridge,12282,N105,,20.716450000000002,11834.0,223.0,0.18323746918652423,,
2283,815.0,,23.83616328,90.54256165,0,link,12283,N105,,21.53145,9256.0,320.0,0.2629416598192276,,
2284,4.5,A,23.83615664,90.53905521,,bridge,12284,N105,,21.53595,9256.0,320.0,0.2629416598192276,,
2285,234.0,,23.83695213,90.53833299,0,link,12285,N105,,21.76995,9256.0,320.0,0.2629416598192276,,
2286,6.2,A,23.83774762,90.53761078,,bridge,12286,N105,,21.77615,9256.0,320.0,0.2629416598192276,,
2287,430.0,,23.83921612,90.53627102,0,link,12287,N105,,22.20615,9256.0,320.0,0.2629416598192276,,
2288,4.6,A,23.84068463,90.53493127,,bridge,12288,N105,,22.21075,9256.0,320.0,0.2629416598192276,,
2289,1060.0,,23.84333085,90.53248817,0,link,12289,N105,,23.27075,9256.0,320.0,0.2629416598192276,,
2290,6.0,A,23.84597708,90.53004508,,bridge,12290,N105,,23.27675,9256.0,320.0,0.2629416598192276,,
2291,828.0,,23.84983065,90.52659898,0,link,12291,N105,,24.10475,9256.0,320.0,0.2629416598192276,,
2292,4.6,A,23.85368422,90.52315288,,bridge,12292,N105,,24.10935,9256.0,320.0,0.2629416598192276,,
2293,569.0,,23.85563834,90.52142636,0,link,12293,N105,,24.67835,9256.0,320.0,0.2629416598192276,,
2294,6.0,A,23.85759247,90.51969983,,bridge,12294,N105,,24.68435,9256.0,320.0,0.2629416598192276,,
2295,2136.0,,23.86462168,90.51312302,0,link,12295,N105,,26.820349999999998,9256.0,320.0,0.2629416598192276,,
2296,209.0,A,23.87165089,90.5065462,,bridge,12296,N105,,27.029349999999997,9256.0,320.0,0.2629416598192276,,
2297,443.0,,23.87336462,90.50564769,0,link,12297,N105,,27.47235,9256.0,320.0,0.2629416598192276,,
2298,4.5,A,23.87507836,90.50474918,,bridge,12298,N105,,27.47685,9256.0,320.0,0.2629416598192276,,
2299,485.0,,23.87695457,90.50376548,0,link,12299,N105,,27.96185,9256.0,320.0,0.2629416598192276,,
2300,4.5,A,23.87883078,90.50278178,,bridge,12300,N105,,27.96635,9256.0,320.0,0.2629416598192276,,
2301,760.0,,23.88149786,90.500884,0,link,12301,N105,,28.72635,9256.0,320.0,0.2629416598192276,,
2302,4.5,A,23.88416495,90.49898621,,bridge,12302,N105,,28.73085,9256.0,320.0,0.2629416598192276,,
2303,366.0,,23.88489305,90.49766079,0,link,12303,N105,,29.09685,9256.0,320.0,0.2629416598192276,,
2304,4.5,A,23.88562116,90.49633536,,bridge,12304,N105,,29.10135,9256.0,320.0,0.2629416598192276,,
2305,365.0,,23.88575615,90.49455553,0,link,12305,N105,,29.46635,9256.0,320.0,0.2629416598192276,,
2306,174.75,A,23.88589115,90.49277569,,bridge,12306,N105,,29.641099999999998,9256.0,320.0,0.2629416598192276,,
2307,752.0,,23.88684347,90.48951594,0,link,12307,N105,,30.393099999999997,9256.0,320.0,0.2629416598192276,,
2308,5.0,A,23.8877958,90.48625619,,bridge,12308,N105,,30.3981,9256.0,320.0,0.2629416598192276,,
2309,622.0,,23.8899987,90.48515895,0,link,12309,N105,,31.0201,9256.0,320.0,0.2629416598192276,,
2310,5.0,A,23.89220161,90.48406171,,bridge,12310,N105,,31.0251,9256.0,320.0,0.2629416598192276,,
2311,1122.0,,23.89611636,90.48300168,0,link,12311,N105,,32.1471,9256.0,320.0,0.2629416598192276,,
2312,4.5,A,23.90003112,90.48194164,,bridge,12312,N105,,32.1516,9256.0,320.0,0.2629416598192276,,
2313,329.0,,23.90200962,90.48091638,0,link,12313,N105,,32.480599999999995,9256.0,320.0,0.2629416598192276,,
2314,1.0,A,23.90398813,90.47989113,,bridge,12314,N105,,32.4816,9256.0,320.0,0.2629416598192276,,
2315,237.0,,23.9049999,90.47954464,0,link,12315,N105,,32.718599999999995,9256.0,320.0,0.2629416598192276,,
2316,3.0,A,23.90601166,90.47919814,,bridge,12316,N105,,32.721599999999995,9256.0,320.0,0.2629416598192276,,
2317,416.0,,23.90739637,90.47803197,0,link,12317,N105,,33.1376,9256.0,320.0,0.2629416598192276,,
2318,3.4,A,23.90878108,90.47686581,,bridge,12318,N105,,33.141,9256.0,320.0,0.2629416598192276,,
2319,2164.0,,23.91545063,90.46995909,0,link,12319,N105,,35.305,9256.0,320.0,0.2629416598192276,,
2320,5.0,A,23.92212019,90.46305237,,bridge,12320,N105,,35.31,9256.0,320.0,0.2629416598192276,,
2321,76.0,,23.92227852,90.46272062,0,link,12321,N105,,35.386,9256.0,320.0,0.2629416598192276,,
2322,5.0,A,23.92243686,90.46238886,,bridge,12322,N105,,35.391,9256.0,320.0,0.2629416598192276,,
2323,370.0,,23.92325977,90.4607736,0,link,12323,N105,,35.761,9256.0,320.0,0.2629416598192276,,
2324,13.0,A,23.92408268,90.45915833,,bridge,12324,N105,,35.774,9256.0,320.0,0.2629416598192276,,
2325,617.0,,23.92579656,90.45693285,0,link,12325,N105,,36.391,9256.0,320.0,0.2629416598192276,,
2326,3.0,A,23.92751043,90.45470737,,bridge,12326,N105,,36.394,9256.0,320.0,0.2629416598192276,,
2327,700.0,,23.92967041,90.45251301,0,link,12327,N105,,37.094,9256.0,320.0,0.2629416598192276,,
2328,4.5,A,23.93183038,90.45031865,,bridge,12328,N105,,37.0985,9256.0,320.0,0.2629416598192276,,
2329,1599.0,,23.93658062,90.44408025,0,link,12329,N105,,38.6975,9256.0,320.0,0.2629416598192276,,
2330,7.0,A,23.94133085,90.43784184,,bridge,12330,N105,,38.7045,9256.0,320.0,0.2629416598192276,,
2331,533.0,,23.94262671,90.43580295,0,link,12331,N105,,39.2375,9256.0,320.0,0.2629416598192276,,
2332,6.0,A,23.94392256,90.43376405,,bridge,12332,N105,,39.2435,9256.0,320.0,0.2629416598192276,,
2333,437.0,,23.94492357,90.43170809,0,link,12333,N105,,39.6805,9256.0,320.0,0.2629416598192276,,
2334,3.0,A,23.94592459,90.42965213,,bridge,12334,N105,,39.6835,9256.0,320.0,0.2629416598192276,,
2335,282.0,,23.94644053,90.42841126,0,link,12335,N105,,39.9655,9256.0,320.0,0.2629416598192276,,
2336,3.0,A,23.94695647,90.4271704,,bridge,12336,N105,,39.9685,9256.0,320.0,0.2629416598192276,,
2337,344.0,,23.94746957,90.42587102,0,link,12337,N105,,40.3125,9256.0,320.0,0.2629416598192276,,
2338,3.0,A,23.94798267,90.42457164,,bridge,12338,N105,,40.3155,9256.0,320.0,0.2629416598192276,,
2339,622.0,,23.9485233,90.42173558,0,link,12339,N105,,40.9375,9256.0,320.0,0.2629416598192276,,
2340,3.0,A,23.94906393,90.41889952,,bridge,12340,N105,,40.9405,9256.0,320.0,0.2629416598192276,,
2341,297.0,,23.94925589,90.41746212,0,link,12341,N105,,41.2375,9256.0,320.0,0.2629416598192276,,
2342,3.0,A,23.94944784,90.41602472,,bridge,12342,N105,,41.2405,9256.0,320.0,0.2629416598192276,,
2343,401.0,,23.94987561,90.41411704,0,link,12343,N105,,41.6415,9256.0,320.0,0.2629416598192276,,
2344,3.0,A,23.95030338,90.41220935,,bridge,12344,N105,,41.6445,9256.0,320.0,0.2629416598192276,,
2345,694.0,,23.95119753,90.40857124,0,link,12345,N105,,42.3385,9256.0,320.0,0.2629416598192276,,
2346,3.0,A,23.95209169,90.40493313,,bridge,12346,N105,,42.3415,9256.0,320.0,0.2629416598192276,,
2347,588.0,,23.9537928,90.40336989,0,link,12347,N105,,42.9295,9256.0,320.0,0.2629416598192276,,
2348,3.0,A,23.95549391,90.40180664,,bridge,12348,N105,,42.9325,9256.0,320.0,0.2629416598192276,,
2349,3680.0,,23.96649661,90.39118077,0,link,12349,N105,,46.6125,11875.0,328.0,0.2695152013147083,,
2350,4.0,,23.9774993,90.3805549,N3,intersection,12350,N105,,46.6165,11875.0,328.0,0.2695152013147083,,
2351,2872.0,,23.98351335,90.36938855,0,link,12351,N105,,49.4885,11875.0,328.0,0.2695152013147083,,
2352,4.0,,23.9895274,90.3582222,N4,intersection,12352,N105,,49.4925,11875.0,328.0,0.2695152013147083,,
2353,2872.0,,23.9895274,90.3582222,0,link,12353,N105,,52.3645,11875.0,328.0,0.2695152013147083,,
2354,4.0,,23.9895274,90.3582222,,sourcesink,12354,N105,,52.3685,11875.0,328.0,0.2695152013147083,7.0,0.08440003127243265
2355,4.0,,23.4789716,91.1181938,,sourcesink,12355,N102,,0.004,9708.0,231.0,0.18981101068200493,8.0,0.0689983581972864
2356,0.0,,23.4789716,91.1181938,0,link,12356,N102,,0.004,9708.0,231.0,0.18981101068200493,,
2357,4.0,,23.4789716,91.118166,N1,intersection,10158,N102,,0.008,9708.0,231.0,0.18981101068200493,,
2358,984.0,,23.48277697,91.11580566,0,link,12358,N102,,0.992,9708.0,231.0,0.18981101068200493,,
2359,3.0,A,23.48658234,91.11341752,,bridge,12359,N102,,0.995,9708.0,231.0,0.18981101068200493,,
2360,1075.0,,23.4901701,91.10996222,0,link,12360,N102,,2.07,9708.0,231.0,0.18981101068200493,,
2361,1.5,A,23.49375787,91.10650693,,bridge,12361,N102,,2.0715,9708.0,231.0,0.18981101068200493,,
2362,304.0,,23.49503694,91.10621366,0,link,12362,N102,,2.3755,9708.0,231.0,0.18981101068200493,,
2363,1.6,A,23.49631602,91.10592039,,bridge,12363,N102,,2.3771,9708.0,231.0,0.18981101068200493,,
2364,148.0,,23.49696554,91.10576152,0,link,12364,N102,,2.5251,9708.0,231.0,0.18981101068200493,,
2365,1.4,A,23.49761507,91.10560266,,bridge,12365,N102,,2.5265,9708.0,231.0,0.18981101068200493,,
2366,1738.0,,23.50437521,91.10189185,0,link,12366,N102,,4.2645,9708.0,231.0,0.18981101068200493,,
2367,2.5,B,23.51113535,91.09818104,,bridge,12367,N102,,4.267,9708.0,231.0,0.18981101068200493,,
2368,2787.0,,23.52162956,91.09087953,0,link,12368,N102,,7.054,9708.0,231.0,0.18981101068200493,,
2369,3.75,C,23.53212377,91.08357801,,bridge,12369,N102,,7.05775,9708.0,231.0,0.18981101068200493,,
2370,1439.0,,23.53714194,91.07911949,0,link,12370,N102,,8.49675,9708.0,231.0,0.18981101068200493,,
2371,17.8,A,23.54216011,91.07466097,,bridge,12371,N102,,8.51455,9708.0,231.0,0.18981101068200493,,
2372,1210.0,,23.54601326,91.07052618,0,link,12372,N102,,9.724549999999999,9708.0,231.0,0.18981101068200493,,
2373,3.0,A,23.5498664,91.06639138,,bridge,12373,N102,,9.727549999999999,9708.0,231.0,0.18981101068200493,,
2374,845.0,,23.55272441,91.06398469,0,link,12374,N102,,10.57255,9708.0,231.0,0.18981101068200493,,
2375,0.9,A,23.55558241,91.061578,,bridge,12375,N102,,10.573450000000001,9708.0,231.0,0.18981101068200493,,
2376,1346.0,,23.55800076,91.05854836,0,link,12376,N102,,11.919450000000001,9708.0,231.0,0.18981101068200493,,
2377,3.2,A,23.56041911,91.05551871,,bridge,12377,N102,,11.922649999999999,9708.0,231.0,0.18981101068200493,,
2378,90.0,,23.55818789,91.05533866,0,link,12378,N102,,12.012649999999999,9708.0,231.0,0.18981101068200493,,
2379,3.0,C,23.55595667,91.05515862,,bridge,12379,N102,,12.015649999999999,9708.0,231.0,0.18981101068200493,,
2380,994.0,,23.56496488,91.0570314,0,link,12380,N102,,13.009649999999999,9708.0,231.0,0.18981101068200493,,
2381,6.0,B,23.57397309,91.05890419,,bridge,12381,N102,,13.015649999999999,9708.0,231.0,0.18981101068200493,,
2382,2149.0,,23.57801243,91.04719073,0,link,12382,N102,,15.16465,9708.0,231.0,0.18981101068200493,,
2383,5.7,A,23.58205176,91.03547727,,bridge,12383,N102,,15.170350000000001,9708.0,231.0,0.18981101068200493,,
2384,2209.0,,23.58496492,91.02601451,0,link,12384,N102,,17.37935,9708.0,231.0,0.18981101068200493,,
2385,3.0,A,23.58787809,91.01655175,,bridge,12385,N102,,17.38235,9708.0,231.0,0.18981101068200493,,
2386,893.0,,23.58940877,91.01237896,0,link,12386,N102,,18.27535,9708.0,231.0,0.18981101068200493,,
2387,6.2,C,23.59093945,91.00820618,,bridge,12387,N102,,18.28155,9708.0,231.0,0.18981101068200493,,
2388,911.0,,23.59252234,91.00422751,0,link,12388,N102,,19.19255,9708.0,231.0,0.18981101068200493,,
2389,6.0,A,23.59410524,91.00024884,,bridge,12389,N102,,19.19855,9708.0,231.0,0.18981101068200493,,
2390,357.0,,23.59512146,90.99893252,0,link,12390,N102,,19.55555,9708.0,231.0,0.18981101068200493,,
2391,2.5,A,23.59613768,90.99761621,,bridge,12391,N102,,19.558049999999998,9708.0,231.0,0.18981101068200493,,
2392,1658.0,,23.6017993,90.99311151,0,link,12392,N102,,21.21605,9708.0,231.0,0.18981101068200493,,
2393,4.6,B,23.60746092,90.98860681,,bridge,12393,N102,,21.220650000000003,9708.0,231.0,0.18981101068200493,,
2394,341.0,,23.60853272,90.98742292,0,link,12394,N102,,21.56165,9708.0,231.0,0.18981101068200493,,
2395,1.3,A,23.60960453,90.98623902,,bridge,12395,N102,,21.56295,9708.0,231.0,0.18981101068200493,,
2396,41.0,,23.60972249,90.98608027,0,link,12396,N102,,21.60395,9708.0,231.0,0.18981101068200493,,
2397,2.8,A,23.60984046,90.98592152,,bridge,12397,N102,,21.60675,9708.0,231.0,0.18981101068200493,,
2398,1150.0,,23.61291691,90.98173436,0,link,12398,N102,,22.75675,9708.0,231.0,0.18981101068200493,,
2399,9.6,A,23.61599335,90.9775472,,bridge,12399,N102,,22.76635,9708.0,231.0,0.18981101068200493,,
2400,895.0,,23.61942493,90.97538186,0,link,12400,N102,,23.66135,9708.0,231.0,0.18981101068200493,,
2401,33.45,A,23.6228565,90.97321651,,bridge,12401,N102,,23.6948,9708.0,231.0,0.18981101068200493,,
2402,1244.0,,23.62815425,90.97200646,0,link,12402,N102,,24.9388,9708.0,231.0,0.18981101068200493,,
2403,113.9,A,23.63345199,90.97079641,,bridge,12403,N102,,25.0527,9708.0,231.0,0.18981101068200493,,
2404,983.0,,23.63779545,90.97092319,0,link,12404,N102,,26.035700000000002,6677.0,346.0,0.28430566967953985,,
2405,9.4,A,23.6421389,90.97104997,,bridge,12405,N102,,26.045099999999998,6677.0,346.0,0.28430566967953985,,
2406,823.0,,23.64579384,90.97117221,0,link,12406,N102,,26.8681,6677.0,346.0,0.28430566967953985,,
2407,9.3,A,23.64944877,90.97129446,,bridge,12407,N102,,26.8774,6677.0,346.0,0.28430566967953985,,
2408,1253.0,,23.65327982,90.97529082,0,link,12408,N102,,28.1304,6677.0,346.0,0.28430566967953985,,
2409,6.1,B,23.65711086,90.97928717,,bridge,12409,N102,,28.1365,6677.0,346.0,0.28430566967953985,,
2410,239.0,,23.65768673,90.98026089,0,link,12410,N102,,28.3755,6677.0,346.0,0.28430566967953985,,
2411,51.2,C,23.65826259,90.98123461,,bridge,12411,N102,,28.4267,6677.0,346.0,0.28430566967953985,,
2412,488.0,,23.65944954,90.98322971,0,link,12412,N102,,28.9147,6677.0,346.0,0.28430566967953985,,
2413,12.3,A,23.66063649,90.98522481,,bridge,12413,N102,,28.927,6677.0,346.0,0.28430566967953985,,
2414,706.0,,23.66238286,90.98807413,0,link,12414,N102,,29.633,6677.0,346.0,0.28430566967953985,,
2415,6.0,A,23.66412923,90.99092344,,bridge,12415,N102,,29.639,6677.0,346.0,0.28430566967953985,,
2416,209.0,,23.66461569,90.99170812,0,link,12416,N102,,29.848,6677.0,346.0,0.28430566967953985,,
2417,40.0,A,23.66510215,90.99249281,,bridge,12417,N102,,29.888,6677.0,346.0,0.28430566967953985,,
2418,332.0,,23.66590684,90.99374437,0,link,12418,N102,,30.22,6677.0,346.0,0.28430566967953985,,
2419,12.6,A,23.66671153,90.99499593,,bridge,12419,N102,,30.232599999999998,6677.0,346.0,0.28430566967953985,,
2420,721.0,,23.66868518,90.99805381,0,link,12420,N102,,30.953599999999998,6677.0,346.0,0.28430566967953985,,
2421,28.8,B,23.67065884,91.00111168,,bridge,12421,N102,,30.982400000000002,6677.0,346.0,0.28430566967953985,,
2422,520.0,,23.67196837,91.00319377,0,link,12422,N102,,31.5024,6677.0,346.0,0.28430566967953985,,
2423,4.5,B,23.67327791,91.00527586,,bridge,12423,N102,,31.5069,6677.0,346.0,0.28430566967953985,,
2424,188.0,,23.67375473,91.00602646,0,link,12424,N102,,31.6949,6677.0,346.0,0.28430566967953985,,
2425,6.0,B,23.67423155,91.00677705,,bridge,12425,N102,,31.7009,6677.0,346.0,0.28430566967953985,,
2426,624.0,,23.67583031,91.00926045,0,link,12426,N102,,32.3249,6677.0,346.0,0.28430566967953985,,
2427,12.6,C,23.67742906,91.01174384,,bridge,12427,N102,,32.3375,6677.0,346.0,0.28430566967953985,,
2428,761.0,,23.67943197,91.01477826,0,link,12428,N102,,33.0985,6677.0,346.0,0.28430566967953985,,
2429,9.5,C,23.68143489,91.01781269,,bridge,12429,N102,,33.108,6677.0,346.0,0.28430566967953985,,
2430,383.0,,23.68248577,91.01935047,0,link,12430,N102,,33.491,6677.0,346.0,0.28430566967953985,,
2431,9.2,C,23.68353664,91.02088825,,bridge,12431,N102,,33.5002,6677.0,346.0,0.28430566967953985,,
2432,609.0,,23.68402235,91.02328414,0,link,12432,N102,,34.109199999999994,6677.0,346.0,0.28430566967953985,,
2433,9.4,A,23.68450807,91.02568004,,bridge,12433,N102,,34.1186,6677.0,346.0,0.28430566967953985,,
2434,318.0,,23.68649097,91.02687334,0,link,12434,N102,,34.4366,6677.0,346.0,0.28430566967953985,,
2435,3.0,C,23.68847387,91.02806665,,bridge,12435,N102,,34.4396,6677.0,346.0,0.28430566967953985,,
2436,550.0,,23.69000647,91.03013411,0,link,12436,N102,,34.989599999999996,6677.0,346.0,0.28430566967953985,,
2437,9.5,A,23.69153907,91.03220158,,bridge,12437,N102,,34.9991,6677.0,346.0,0.28430566967953985,,
2438,626.0,,23.69330688,91.03475021,0,link,12438,N102,,35.625099999999996,6677.0,346.0,0.28430566967953985,,
2439,35.5,C,23.69507469,91.03729885,,bridge,12439,N102,,35.660599999999995,6677.0,346.0,0.28430566967953985,,
2440,800.0,,23.69707804,91.04011195,0,link,12440,N102,,36.4606,6677.0,346.0,0.28430566967953985,,
2441,9.3,B,23.69908139,91.04292505,,bridge,12441,N102,,36.4699,6677.0,346.0,0.28430566967953985,,
2442,266.0,,23.69998579,91.0441471,0,link,12442,N102,,36.7359,6677.0,346.0,0.28430566967953985,,
2443,6.5,A,23.70089018,91.04536915,,bridge,12443,N102,,36.7424,6677.0,346.0,0.28430566967953985,,
2444,496.0,,23.70225251,91.04726736,0,link,12444,N102,,37.2384,6677.0,346.0,0.28430566967953985,,
2445,12.2,A,23.70361484,91.04916557,,bridge,12445,N102,,37.2506,6677.0,346.0,0.28430566967953985,,
2446,174.0,,23.70410855,91.04980782,0,link,12446,N102,,37.4246,6677.0,346.0,0.28430566967953985,,
2447,12.2,A,23.70460227,91.05045007,,bridge,12447,N102,,37.436800000000005,6677.0,346.0,0.28430566967953985,,
2448,521.0,,23.70615187,91.05246527,0,link,12448,N102,,37.957800000000006,6677.0,346.0,0.28430566967953985,,
2449,12.6,C,23.70770147,91.05448048,,bridge,12449,N102,,37.9704,6677.0,346.0,0.28430566967953985,,
2450,339.0,,23.70872309,91.05571877,0,link,12450,N102,,38.309400000000004,6677.0,346.0,0.28430566967953985,,
2451,4.8,A,23.70974471,91.05695707,,bridge,12451,N102,,38.3142,6677.0,346.0,0.28430566967953985,,
2452,218.0,,23.71043336,91.05776525,0,link,12452,N102,,38.532199999999996,6677.0,346.0,0.28430566967953985,,
2453,4.65,A,23.711122,91.05857343,,bridge,12453,N102,,38.53685,6677.0,346.0,0.28430566967953985,,
2454,535.0,,23.71276589,91.06062308,0,link,12454,N102,,39.07185,6677.0,346.0,0.28430566967953985,,
2455,12.5,A,23.71440977,91.06267274,,bridge,12455,N102,,39.08435,6677.0,346.0,0.28430566967953985,,
2456,462.0,,23.715752,91.06429828,0,link,12456,N102,,39.54635,6677.0,346.0,0.28430566967953985,,
2457,6.2,A,23.71709423,91.06592381,,bridge,12457,N102,,39.552550000000004,6677.0,346.0,0.28430566967953985,,
2458,737.0,,23.71926716,91.06862641,0,link,12458,N102,,40.289550000000006,6677.0,346.0,0.28430566967953985,,
2459,17.2,B,23.72144009,91.07132901,,bridge,12459,N102,,40.30675,6677.0,346.0,0.28430566967953985,,
2460,602.0,,23.72307885,91.07364446,0,link,12460,N102,,40.90875,6677.0,346.0,0.28430566967953985,,
2461,54.31,A,23.72471761,91.07595992,,bridge,12461,N102,,40.96306,6677.0,346.0,0.28430566967953985,,
2462,969.0,,23.72830929,91.07832724,0,link,12462,N102,,41.93206,6677.0,346.0,0.28430566967953985,,
2463,12.3,B,23.73190098,91.08069457,,bridge,12463,N102,,41.94436,6677.0,346.0,0.28430566967953985,,
2464,2448.0,,23.74128914,91.08674378,0,link,12464,N102,,44.392360000000004,6677.0,346.0,0.28430566967953985,,
2465,12.2,A,23.7506773,91.09279299,,bridge,12465,N102,,44.40456,6677.0,346.0,0.28430566967953985,,
2466,647.0,,23.75267698,91.09503482,0,link,12466,N102,,45.051559999999995,6677.0,346.0,0.28430566967953985,,
2467,46.5,A,23.75467665,91.09727666,,bridge,12467,N102,,45.09806,6677.0,346.0,0.28430566967953985,,
2468,309.0,,23.7555575,91.09832124,0,link,12468,N102,,45.407059999999994,6677.0,346.0,0.28430566967953985,,
2469,18.6,B,23.75643835,91.09936581,,bridge,12469,N102,,45.42566,6677.0,346.0,0.28430566967953985,,
2470,610.0,,23.75835154,91.10159742,0,link,12470,N102,,46.03566,6677.0,346.0,0.28430566967953985,,
2471,6.0,A,23.76026473,91.10382904,,bridge,12471,N102,,46.04166,6677.0,346.0,0.28430566967953985,,
2472,1420.0,,23.76465292,91.10885536,0,link,12472,N102,,47.46166,6677.0,346.0,0.28430566967953985,,
2473,17.0,A,23.76904111,91.11388168,,bridge,12473,N102,,47.478660000000005,6677.0,346.0,0.28430566967953985,,
2474,818.0,,23.77158307,91.11678968,0,link,12474,N102,,48.29666,6677.0,346.0,0.28430566967953985,,
2475,12.0,C,23.77412502,91.11969768,,bridge,12475,N102,,48.30866,6677.0,346.0,0.28430566967953985,,
2476,1101.0,,23.77749678,91.12370441,0,link,12476,N102,,49.40966,6677.0,346.0,0.28430566967953985,,
2477,12.6,B,23.78086853,91.12771115,,bridge,12477,N102,,49.42226,6677.0,346.0,0.28430566967953985,,
2478,555.0,,23.78234987,91.12992239,0,link,12478,N102,,49.97726,6677.0,346.0,0.28430566967953985,,
2479,16.06,B,23.7838312,91.13213363,,bridge,12479,N102,,49.99332,6677.0,346.0,0.28430566967953985,,
2480,1320.0,,23.78723309,91.13738775,0,link,12480,N102,,51.31332,6677.0,346.0,0.28430566967953985,,
2481,12.2,A,23.79063497,91.14264186,,bridge,12481,N102,,51.32552,6677.0,346.0,0.28430566967953985,,
2482,374.0,,23.79160069,91.14412184,0,link,12482,N102,,51.69952,6677.0,346.0,0.28430566967953985,,
2483,20.6,A,23.7925664,91.14560182,,bridge,12483,N102,,51.72012,6677.0,346.0,0.28430566967953985,,
2484,932.0,,23.7959643,91.14761758,0,link,12484,N102,,52.652120000000004,6677.0,346.0,0.28430566967953985,,
2485,19.0,B,23.79936219,91.14963335,,bridge,12485,N102,,52.67112,6677.0,346.0,0.28430566967953985,,
2486,680.0,,23.80228271,91.15032216,0,link,12486,N102,,53.35112,6677.0,346.0,0.28430566967953985,,
2487,49.65,A,23.80520322,91.15101097,,bridge,12487,N102,,53.400769999999994,6677.0,346.0,0.28430566967953985,,
2488,843.0,,23.80902725,91.15180131,0,link,12488,N102,,54.24377,6677.0,346.0,0.28430566967953985,,
2489,36.8,B,23.81285128,91.15259164,,bridge,12489,N102,,54.28057,6677.0,346.0,0.28430566967953985,,
2490,1746.0,,23.82058158,91.15375312,0,link,12490,N102,,56.02657,6677.0,346.0,0.28430566967953985,,
2491,8.7,B,23.82831188,91.15491459,,bridge,12491,N102,,56.03527,6677.0,346.0,0.28430566967953985,,
2492,283.0,,23.82953708,91.15509484,0,link,12492,N102,,56.31827,6677.0,346.0,0.28430566967953985,,
2493,4.6,A,23.83076228,91.15527509,,bridge,12493,N102,,56.32287,6677.0,346.0,0.28430566967953985,,
2494,1420.0,,23.83703775,91.15612716,0,link,12494,N102,,57.74287,6677.0,346.0,0.28430566967953985,,
2495,167.14,A,23.84331321,91.15697924,,bridge,12495,N102,,57.91001,6677.0,346.0,0.28430566967953985,,
2496,1915.0,,23.85122726,91.15669284,0,link,12496,N102,,59.82501,6677.0,346.0,0.28430566967953985,,
2497,34.2,A,23.85914131,91.15640644,,bridge,12497,N102,,59.85921,6677.0,346.0,0.28430566967953985,,
2498,437.0,,23.86048597,91.15505131,0,link,12498,N102,,60.29621,6677.0,346.0,0.28430566967953985,,
2499,3.0,B,23.86183063,91.15369617,,bridge,12499,N102,,60.29921,6677.0,346.0,0.28430566967953985,,
2500,537.0,,23.86335933,91.15176419,0,link,12500,N102,,60.83621,6677.0,346.0,0.28430566967953985,,
2501,16.38,C,23.86488803,91.14983222,,bridge,12501,N102,,60.852590000000006,6677.0,346.0,0.28430566967953985,,
2502,1186.0,,23.8699411,91.14536819,0,link,12502,N102,,62.038590000000006,6677.0,346.0,0.28430566967953985,,
2503,27.3,B,23.87499417,91.14090417,,bridge,12503,N102,,62.065889999999996,6677.0,346.0,0.28430566967953985,,
2504,1536.0,,23.88017155,91.13787507,0,link,12504,N102,,63.60189,12771.0,98.0,0.08052588331963846,,
2505,5.5,A,23.88534893,91.13484597,,bridge,12505,N102,,63.60739,12771.0,98.0,0.08052588331963846,,
2506,662.0,,23.88744185,91.13351012,0,link,12506,N102,,64.26939,12771.0,98.0,0.08052588331963846,,
2507,5.6,A,23.88953477,91.13217427,,bridge,12507,N102,,64.27499,12771.0,98.0,0.08052588331963846,,
2508,272.0,,23.89123319,91.13160279,0,link,12508,N102,,64.54699,12771.0,98.0,0.08052588331963846,,
2509,21.2,A,23.89293161,91.1310313,,bridge,12509,N102,,64.56819,12771.0,98.0,0.08052588331963846,,
2510,1297.0,,23.89832172,91.12876863,0,link,12510,N102,,65.86519,12771.0,98.0,0.08052588331963846,,
2511,48.9,A,23.90371183,91.12650595,,bridge,12511,N102,,65.91409,12771.0,98.0,0.08052588331963846,,
2512,1112.0,,23.90848571,91.1249143,0,link,12512,N102,,67.02609,12771.0,98.0,0.08052588331963846,,
2513,5.6,A,23.91325958,91.12332264,,bridge,12513,N102,,67.03169,12771.0,98.0,0.08052588331963846,,
2514,990.0,,23.91747281,91.12192733,0,link,12514,N102,,68.02169,12771.0,98.0,0.08052588331963846,,
