Unnamed: 0,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,traffic,heavy_truck,heavy_truck_normalized,truck_generation_frequency,sink_selection_probability,geometry,index_right,Population density (people per sq. km.),quantile,length_norm,quantile_norm,length_pop,pop_norm,length_popden
2034,607.0,,24.69092452,91.72522599,0,link,12034,N2,,206.43539,11689.0,198.0,0.162695152013147,,,POINT (91.72522599 24.69092452),937.0,1339.0,3.0,0.06098663719481563,0.3333333333333333,0.19715998526407447,0.016103130109787433,0.038544883652301534
2035,2.5,A,24.6935754,91.72583016,,bridge,12035,N2,,206.43789,11689.0,198.0,0.162695152013147,,,POINT (91.72583016 24.6935754),937.0,1339.0,3.0,0.00025118054857831807,0.3333333333333333,0.1667922569409558,0.016103130109787433,0.008177155329182876
2036,369.0,,24.69515629,91.72636498,0,link,12036,N2,,206.80689,11689.0,198.0,0.162695152013147,,,POINT (91.72636498 24.69515629),937.0,1339.0,3.0,0.03707424897015975,0.3333333333333333,0.18520379115174654,0.016103130109787433,0.026588689539973592
2037,2.0,A,24.69673717,91.7268998,,bridge,12037,N2,,206.80889,11689.0,198.0,0.162695152013147,,,POINT (91.7268998 24.69673717),937.0,1339.0,3.0,0.0002009444388626545,0.3333333333333333,0.16676713888609798,0.016103130109787433,0.008152037274325044
2038,730.0,,24.69976429,91.72822871,0,link,12038,N2,,207.53889,11689.0,198.0,0.162695152013147,,,POINT (91.72822871 24.69976429),937.0,1339.0,3.0,0.07334472018486889,0.3333333333333333,0.2033390267591011,0.016103130109787433,0.04472392514732816
2039,3.0,A,24.70279141,91.72955763,,bridge,12039,N2,,207.54189,11689.0,198.0,0.162695152013147,,,POINT (91.72955763 24.70279141),937.0,1339.0,3.0,0.0003014166582939817,0.3333333333333333,0.16681737499581364,0.016103130109787433,0.008202273384040707
2040,1151.0,,24.70624691,91.73379705,0,link,12040,N2,,208.69289,11689.0,198.0,0.162695152013147,,,POINT (91.73379705 24.70624691),937.0,1339.0,3.0,0.11564352456545765,0.3333333333333333,0.22448842894939547,0.016103130109787433,0.06587332733762254
2041,8.2,A,24.70970242,91.73803648,,bridge,12041,N2,,208.70109,11689.0,198.0,0.162695152013147,,,POINT (91.73803648 24.70970242),937.0,1339.0,3.0,0.0008238721993368833,0.3333333333333333,0.1670786027663351,0.016103130109787433,0.008463501154562158
2042,2122.0,,24.7162309,91.74546636,0,link,12042,N2,,210.82309,11689.0,198.0,0.162695152013147,,,POINT (91.74546636 24.7162309),937.0,1339.0,3.0,0.2132020496332764,0.3333333333333333,0.2732676914833049,0.016103130109787433,0.11465258987153192
2043,3.0,A,24.72275937,91.75289624,,bridge,12043,N2,,210.82609,11689.0,198.0,0.162695152013147,,,POINT (91.75289624 24.72275937),2227.0,1316.0,3.0,0.0003014166582939817,0.3333333333333333,0.16681737499581364,0.015767344078486335,0.008034380368390158
2044,1084.0,,24.72564011,91.75721377,0,link,12044,N2,,211.91009,11689.0,198.0,0.162695152013147,,,POINT (91.75721377 24.72564011),2227.0,1316.0,3.0,0.10891188586355872,0.3333333333333333,0.221122609598446,0.015767344078486335,0.06233961497102253
2045,7.2,A,24.72852085,91.76153129,,bridge,12045,N2,,211.91729,11689.0,198.0,0.162695152013147,,,POINT (91.76153129 24.72852085),2227.0,1316.0,3.0,0.0007233999799055561,0.3333333333333333,0.16702836665661944,0.015767344078486335,0.008245372029195945
2046,706.0,,24.73042735,91.76428825,0,link,12046,N2,,212.62329,11689.0,198.0,0.162695152013147,,,POINT (91.76428825 24.73042735),2227.0,1316.0,3.0,0.07093338691851703,0.3333333333333333,0.20213336012592517,0.015767344078486335,0.04335036549850168
2047,2.0,A,24.73233385,91.76704521,,bridge,12047,N2,,212.62529,11689.0,198.0,0.162695152013147,,,POINT (91.76704521 24.73233385),2227.0,1316.0,3.0,0.0002009444388626545,0.3333333333333333,0.16676713888609798,0.015767344078486335,0.007984144258674495
2048,454.0,,24.73371731,91.76867702,0,link,12048,N2,,213.07929,11689.0,198.0,0.162695152013147,,,POINT (91.76867702 24.73371731),2227.0,1316.0,3.0,0.045614387621822565,0.3333333333333333,0.18947386047757794,0.015767344078486335,0.03069086585015445
2049,6.25,A,24.73510077,91.77030883,,bridge,12049,N2,,213.08554,11689.0,198.0,0.162695152013147,,,POINT (91.77030883 24.73510077),1702.0,1042.0,2.0,0.0006279513714457952,0.16666666666666666,0.08364730901905623,0.01176711048820369,0.006197530929824743
2050,1245.0,,24.73950734,91.77364219,0,link,12050,N2,,214.33054,11689.0,198.0,0.162695152013147,,,POINT (91.77364219 24.73950734),1702.0,1042.0,2.0,0.1250879131920024,0.16666666666666666,0.14587728992933452,0.01176711048820369,0.06842751184010305
2051,2.0,A,24.74391392,91.77697555,,bridge,12051,N2,,214.33254,11689.0,198.0,0.162695152013147,,,POINT (91.77697555 24.74391392),1702.0,1042.0,2.0,0.0002009444388626545,0.16666666666666666,0.08343380555276465,0.01176711048820369,0.005984027463533172
2052,1069.0,,24.74826853,91.77922356,0,link,12052,N2,,215.40154,11689.0,198.0,0.162695152013147,,,POINT (91.77922356 24.74826853),712.0,980.0,2.0,0.10740480257208881,0.16666666666666666,0.13703573461937774,0.010861948142957253,0.059133375357523034
2053,1.5,A,24.75262314,91.78147158,,bridge,12053,N2,,215.40304,11689.0,198.0,0.162695152013147,,,POINT (91.78147158 24.75262314),712.0,980.0,2.0,0.00015070832914699085,0.16666666666666666,0.08340868749790682,0.010861948142957253,0.005506328236052122
2054,968.0,,24.75678775,91.78266393,0,link,12054,N2,,216.37104,11689.0,198.0,0.162695152013147,,,POINT (91.78266393 24.75678775),712.0,980.0,2.0,0.09725710840952477,0.16666666666666666,0.1319618875380957,0.010861948142957253,0.05405952827624101
2055,2.0,A,24.76095236,91.78385628,,bridge,12055,N2,,216.37304,11689.0,198.0,0.162695152013147,,,POINT (91.78385628 24.76095236),712.0,980.0,2.0,0.0002009444388626545,0.16666666666666666,0.08343380555276465,0.010861948142957253,0.005531446290909954
2056,636.0,,24.76382134,91.78353022,0,link,12056,N2,,217.00904,11689.0,198.0,0.162695152013147,,,POINT (91.78353022 24.76382134),712.0,980.0,2.0,0.06390033155832413,0.16666666666666666,0.11528349911249539,0.010861948142957253,0.03738113985064069
2057,1.5,A,24.76669031,91.78320417,,bridge,12057,N2,,217.01054,11689.0,198.0,0.162695152013147,,,POINT (91.78320417 24.76669031),712.0,980.0,2.0,0.00015070832914699085,0.16666666666666666,0.08340868749790682,0.010861948142957253,0.005506328236052122
2058,270.0,,24.76788856,91.7830634,0,link,12058,N2,,217.28054,11689.0,198.0,0.162695152013147,,,POINT (91.7830634 24.76788856),712.0,980.0,2.0,0.027127499246458353,0.16666666666666666,0.0968970829565625,0.010861948142957253,0.018994723694707803
2059,7.1,A,24.7690868,91.78292262,,bridge,12059,N2,,217.28764,11689.0,198.0,0.162695152013147,,,POINT (91.78292262 24.7690868),712.0,980.0,2.0,0.0007133527579624234,0.16666666666666666,0.08369000971231454,0.010861948142957253,0.005787650450459839
2060,1091.0,,24.77395683,91.78341433,0,link,12060,N2,,218.37864,11689.0,198.0,0.162695152013147,,,POINT (91.78341433 24.77395683),712.0,980.0,2.0,0.10961519139957801,0.16666666666666666,0.13814092903312233,0.010861948142957253,0.06023856977126763
2061,2.0,A,24.77882686,91.78390605,,bridge,12061,N2,,218.38064000000003,11689.0,198.0,0.162695152013147,,,POINT (91.78390605 24.77882686),712.0,980.0,2.0,0.0002009444388626545,0.16666666666666666,0.08343380555276465,0.010861948142957253,0.005531446290909954
2062,722.0,,24.78191882,91.78452786,0,link,12062,N2,,219.10264,11689.0,198.0,0.162695152013147,,,POINT (91.78452786 24.78191882),712.0,980.0,2.0,0.07254094242941826,0.16666666666666666,0.11960380454804245,0.010861948142957253,0.04170144528618776
2063,2.0,A,24.78501079,91.78514968,,bridge,12063,N2,,219.10464,11689.0,198.0,0.162695152013147,,,POINT (91.78514968 24.78501079),712.0,980.0,2.0,0.0002009444388626545,0.16666666666666666,0.08343380555276465,0.010861948142957253,0.005531446290909954
2064,564.0,,24.78715485,91.78650165,0,link,12064,N2,,219.66864,11689.0,198.0,0.162695152013147,,,POINT (91.78650165 24.78715485),712.0,980.0,2.0,0.056666331759268565,0.16666666666666666,0.11166649921296762,0.010861948142957253,0.03376413995111291
2065,2.0,A,24.78929892,91.78785362,,bridge,12065,N2,,219.67064,11689.0,198.0,0.162695152013147,,,POINT (91.78785362 24.78929892),405.0,804.0,2.0,0.0002009444388626545,0.16666666666666666,0.08343380555276465,0.008292455033870591,0.004246699736366623
2066,325.0,,24.79054746,91.78849434,0,link,12066,N2,,219.99564,11689.0,198.0,0.162695152013147,,,POINT (91.78849434 24.79054746),712.0,980.0,2.0,0.03265347131518135,0.16666666666666666,0.099660068990924,0.010861948142957253,0.0217577097290693
2067,2.0,A,24.79179601,91.78913507,,bridge,12067,N2,,219.99764,11689.0,198.0,0.162695152013147,,,POINT (91.78913507 24.79179601),712.0,980.0,2.0,0.0002009444388626545,0.16666666666666666,0.08343380555276465,0.010861948142957253,0.005531446290909954
2068,511.0,,24.79407735,91.789345,0,link,12068,N2,,220.50864,11689.0,198.0,0.162695152013147,,,POINT (91.789345 24.79407735),712.0,980.0,2.0,0.05134130412940822,0.16666666666666666,0.10900398539803743,0.010861948142957253,0.031101626136182735
2069,12.4,C,24.79635868,91.78955494,,bridge,12069,N2,,220.52104,11689.0,198.0,0.162695152013147,,,POINT (91.78955494 24.79635868),712.0,980.0,2.0,0.0012458555209484577,0.16666666666666666,0.08395626109380756,0.010861948142957253,0.006053901831952856
2070,1046.0,,24.80098758,91.79012753,0,link,12070,N2,,221.56704,11689.0,198.0,0.162695152013147,,,POINT (91.79012753 24.80098758),1377.0,1281.0,3.0,0.1050939415251683,0.3333333333333333,0.21921363742925082,0.015256365335202056,0.060175153430185174
2071,2.5,A,24.80561648,91.79070012,,bridge,12071,N2,,221.56954,11689.0,198.0,0.162695152013147,,,POINT (91.79070012 24.80561648),1377.0,1281.0,3.0,0.00025118054857831807,0.3333333333333333,0.1667922569409558,0.015256365335202056,0.007753772941890187
2072,261.0,,24.80666092,91.79100334,0,link,12072,N2,,221.83054,11689.0,198.0,0.162695152013147,,,POINT (91.79100334 24.80666092),1377.0,1281.0,3.0,0.026223249271576408,0.3333333333333333,0.17977829130245487,0.015256365335202056,0.020739807303389233
2073,2.5,A,24.80770537,91.79130657,,bridge,12073,N2,,221.83304,11689.0,198.0,0.162695152013147,,,POINT (91.79130657 24.80770537),1377.0,1281.0,3.0,0.00025118054857831807,0.3333333333333333,0.1667922569409558,0.015256365335202056,0.007753772941890187
2074,546.0,,24.80975548,91.79186143,0,link,12074,N2,,222.37904,11689.0,198.0,0.162695152013147,,,POINT (91.79186143 24.80975548),1377.0,1281.0,3.0,0.054857831809504674,0.3333333333333333,0.19409558257141898,0.015256365335202056,0.03505709857235337
2075,18.6,A,24.8118056,91.7924163,,bridge,12075,N2,,222.39764,11689.0,198.0,0.162695152013147,,,POINT (91.7924163 24.8118056),1377.0,1281.0,3.0,0.0018687832814226867,0.3333333333333333,0.167601058307378,0.015256365335202056,0.008562574308312372
2076,2629.0,,24.81927941,91.80272502,0,link,12076,N2,,225.02664,8580.0,83.0,0.0682004930156121,,,POINT (91.80272502 24.81927941),1377.0,1281.0,3.0,0.2641414648849593,0.3333333333333333,0.2987373991091463,0.015256365335202056,0.1396989151100807
2077,2.5,A,24.82675321,91.81303374,,bridge,12077,N2,,225.02914,8580.0,83.0,0.0682004930156121,,,POINT (91.81303374 24.82675321),1377.0,1281.0,3.0,0.00025118054857831807,0.3333333333333333,0.1667922569409558,0.015256365335202056,0.007753772941890187
2078,1337.0,,24.83151911,91.81667817,0,link,12078,N2,,226.36614,8580.0,83.0,0.0682004930156121,,,POINT (91.81667817 24.83151911),1377.0,1281.0,3.0,0.13433135737968452,0.3333333333333333,0.23383234535650893,0.015256365335202056,0.07479386135744329
2079,11.8,B,24.836285,91.82032259,,bridge,12079,N2,,226.37794,8580.0,83.0,0.0682004930156121,,,POINT (91.82032259 24.836285),2251.0,2121.0,5.0,0.0011855721892896614,0.6666666666666666,0.3339261194279781,0.02751985517402476,0.01435271368165721
2080,478.0,,24.83833074,91.82104514,0,link,12080,N2,,226.85594,8580.0,83.0,0.0682004930156121,,,POINT (91.82104514 24.83833074),2251.0,2121.0,5.0,0.04802572088817442,0.6666666666666666,0.3573461937774205,0.02751985517402476,0.03777278803109959
2081,2.0,A,24.84037647,91.8217677,,bridge,12081,N2,,226.85794,8580.0,83.0,0.0682004930156121,,,POINT (91.8217677 24.84037647),2251.0,2121.0,5.0,0.0002009444388626545,0.6666666666666666,0.33343380555276464,0.02751985517402476,0.013860399806443708
2082,981.0,,24.84443809,91.8236474,0,link,12082,N2,,227.83894,8580.0,83.0,0.0682004930156121,,,POINT (91.8236474 24.84443809),2251.0,2121.0,5.0,0.09856324726213202,0.6666666666666666,0.38261495696439934,0.02751985517402476,0.06304155121807839
2083,3.0,B,24.8484997,91.8255271,,bridge,12083,N2,,227.84194,8580.0,83.0,0.0682004930156121,,,POINT (91.8255271 24.8484997),2251.0,2121.0,5.0,0.0003014166582939817,0.6666666666666666,0.3334840416624803,0.02751985517402476,0.01391063591615937
2084,552.0,,24.85001122,91.8275468,0,link,12084,N2,,228.39394,8580.0,83.0,0.0682004930156121,,,POINT (91.8275468 24.85001122),2251.0,2121.0,5.0,0.055460665126092636,0.6666666666666666,0.3610636658963796,0.02751985517402476,0.041490260150058696
2085,12.2,B,24.85152274,91.82956649,,bridge,12085,N2,,228.40614,8580.0,83.0,0.0682004930156121,,,POINT (91.82956649 24.85152274),2251.0,2121.0,5.0,0.0012257610770621923,0.6666666666666666,0.3339462138718644,0.02751985517402476,0.014372808125543476
2086,1198.0,,24.85492878,91.83395779,0,link,12086,N2,,229.60414,8580.0,83.0,0.0682004930156121,,,POINT (91.83395779 24.85492878),2251.0,2121.0,5.0,0.12036571887873003,0.6666666666666666,0.39351619277269834,0.02751985517402476,0.0739427870263774
2087,3.0,A,24.85833483,91.83834909,,bridge,12087,N2,,229.60714,8580.0,83.0,0.0682004930156121,,,POINT (91.83834909 24.85833483),2251.0,2121.0,5.0,0.0003014166582939817,0.6666666666666666,0.3334840416624803,0.02751985517402476,0.01391063591615937
2088,305.0,,24.85876817,91.83973878,0,link,12088,N2,,229.91214,5560.0,466.0,0.3829087921117502,,,POINT (91.83973878 24.85876817),2251.0,2121.0,5.0,0.030644026926554806,0.6666666666666666,0.3486553467966107,0.02751985517402476,0.029081941050289783
2089,3.0,A,24.85920151,91.84112848,,bridge,12089,N2,,229.91514,5560.0,466.0,0.3829087921117502,,,POINT (91.84112848 24.85920151),2251.0,2121.0,5.0,0.0003014166582939817,0.6666666666666666,0.3334840416624803,0.02751985517402476,0.01391063591615937
2090,600.0,,24.86004243,91.84390296,0,link,12090,N2,,230.51514,5560.0,466.0,0.3829087921117502,,,POINT (91.84390296 24.86004243),2251.0,2121.0,5.0,0.06028333165879634,0.6666666666666666,0.36347499916273146,0.02751985517402476,0.04390159341641055
2091,40.8,A,24.86088336,91.84667744,,bridge,12091,N2,,230.55594,5560.0,466.0,0.3829087921117502,,,POINT (91.84667744 24.86088336),2251.0,2121.0,5.0,0.004099266552798151,0.6666666666666666,0.3353829666097324,0.02751985517402476,0.015809560863411454
2092,593.0,,24.86218377,91.84926844,0,link,12092,N2,,231.14894,5560.0,466.0,0.3829087921117502,,,POINT (91.84926844 24.86218377),2251.0,2121.0,5.0,0.059580026122777054,0.6666666666666666,0.3631233463947218,0.02751985517402476,0.043549940648400905
2093,2.0,A,24.86348418,91.85185945,,bridge,12093,N2,,231.15094,5560.0,466.0,0.3829087921117502,,,POINT (91.85185945 24.86348418),2251.0,2121.0,5.0,0.0002009444388626545,0.6666666666666666,0.33343380555276464,0.02751985517402476,0.013860399806443708
2094,1010.0,,24.86579883,91.85591607,0,link,12094,N2,,232.16094,5560.0,466.0,0.3829087921117502,,,POINT (91.85591607 24.86579883),258.0,3746.0,6.0,0.10147694162564051,0.8333333333333334,0.4674051374794869,0.05124386825508059,0.07636040494036055
2095,1.5,A,24.86811349,91.85997268,,bridge,12095,N2,,232.16244,5560.0,466.0,0.3829087921117502,,,POINT (91.85997268 24.86811349),258.0,3746.0,6.0,0.00015070832914699085,0.8333333333333334,0.4167420208312402,0.05124386825508059,0.02569728829211379
2096,145.0,,24.86825964,91.86064391,0,link,12096,N2,,232.30744,5560.0,466.0,0.3829087921117502,,,POINT (91.86064391 24.86825964),258.0,3746.0,6.0,0.01456847181754245,0.8333333333333334,0.4239509025754379,0.05124386825508059,0.03290617003631152
2097,1.5,A,24.86840579,91.86131514,,bridge,12097,N2,,232.30894,5560.0,466.0,0.3829087921117502,,,POINT (91.86131514 24.86840579),258.0,3746.0,6.0,0.00015070832914699085,0.8333333333333334,0.4167420208312402,0.05124386825508059,0.02569728829211379
2098,217.0,,24.86883489,91.86221557,0,link,12098,N2,,232.52594,5560.0,466.0,0.3829087921117502,,,POINT (91.86221557 24.86883489),258.0,3746.0,6.0,0.02180247161659801,0.8333333333333334,0.4275679024749657,0.05124386825508059,0.036523169935839296
2099,7.0,B,24.869264,91.86311599,,bridge,12099,N2,,232.53294,5560.0,466.0,0.3829087921117502,,,POINT (91.86311599 24.869264),258.0,3746.0,6.0,0.0007033055360192907,0.8333333333333334,0.4170183194346763,0.05124386825508059,0.02597358689554994
2100,750.0,,24.87168831,91.86550469,0,link,12100,N2,,233.28294,5560.0,466.0,0.3829087921117502,,,POINT (91.86550469 24.87168831),258.0,3746.0,6.0,0.07535416457349543,0.8333333333333334,0.4543437489534144,0.05124386825508059,0.063299016414288
2101,2.0,B,24.87411262,91.86789338,,bridge,12101,N2,,233.28494,5560.0,466.0,0.3829087921117502,,,POINT (91.86789338 24.87411262),2509.0,10050.0,7.0,0.0002009444388626545,1.0,0.5001004722194313,0.14327843961691195,0.0717396920278873
2102,754.0,,24.87566711,91.87077678,0,link,12102,N2,,234.03894,5560.0,466.0,0.3829087921117502,,,POINT (91.87077678 24.87566711),2509.0,10050.0,7.0,0.07575605345122073,1.0,0.5378780267256104,0.14327843961691195,0.10951724653406633
2103,21.0,A,24.8772216,91.87366018,,bridge,12103,N2,,234.05994,5560.0,466.0,0.3829087921117502,,,POINT (91.87366018 24.8772216),2509.0,10050.0,7.0,0.002109916608057872,1.0,0.5010549583040289,0.14327843961691195,0.07269417811248491
2104,175.0,,24.8774577,91.87446864,0,link,12104,N2,,234.23494,5560.0,466.0,0.3829087921117502,,,POINT (91.87446864 24.8774577),2515.0,12964.0,7.0,0.017582638400482267,1.0,0.5087913192002411,0.1858210698434945,0.10170185412198839
2105,4.0,,24.8776938,91.8752771,N209,intersection,12105,N2,,234.23894,5560.0,466.0,0.3829087921117502,,,POINT (91.8752771 24.8776938),2515.0,12964.0,7.0,0.000401888877725309,1.0,0.5002009444388626,0.1858210698434945,0.0931114793606099
2106,250.0,,24.87824935,91.87625815,0,link,12106,N2,,234.48894,5560.0,466.0,0.3829087921117502,,,POINT (91.87625815 24.87824935),2515.0,12964.0,7.0,0.02511805485783181,1.0,0.5125590274289159,0.1858210698434945,0.10546956235066315
2107,9.5,A,24.87880489,91.87723921,,bridge,12107,N2,,234.49844,5560.0,466.0,0.3829087921117502,,,POINT (91.87723921 24.87880489),2515.0,12964.0,7.0,0.0009544860845976088,1.0,0.5004772430422988,0.1858210698434945,0.09338777796404606
2108,208.0,,24.87961185,91.87780785,0,link,12108,N2,,234.70644,5560.0,466.0,0.3829087921117502,,,POINT (91.87780785 24.87961185),2515.0,12964.0,7.0,0.020898221641716064,1.0,0.510449110820858,0.1858210698434945,0.10335964574260528
2109,298.2,B,24.88041881,91.87837649,,bridge,12109,N2,,235.00464,5560.0,466.0,0.3829087921117502,,,POINT (91.87837649 24.88041881),2515.0,12964.0,7.0,0.02996081583442178,1.0,0.5149804079172109,0.1858210698434945,0.10789094283895814
2110,883.0,,24.88396192,91.87943107,0,link,12110,N2,,235.88764,5560.0,466.0,0.3829087921117502,,,POINT (91.87943107 24.88396192),2495.0,13855.0,7.0,0.08871696975786195,1.0,0.544358484878931,0.19882912870824573,0.14377304923305384
2111,9.1,A,24.88750504,91.88048565,,bridge,12111,N2,,235.89674,5560.0,466.0,0.3829087921117502,,,POINT (91.88048565 24.88750504),2495.0,13855.0,7.0,0.0009142971968250778,1.0,0.5004571485984125,0.19882912870824573,0.0998717129525354
2112,111.0,,24.88796448,91.88029644,0,link,12112,N2,,236.00774,5560.0,466.0,0.3829087921117502,,,POINT (91.88029644 24.88796448),2435.0,21795.0,7.0,0.011152416356877323,1.0,0.5055762081784386,0.3147483064704508,0.16295036141366406
2113,9.1,A,24.88842393,91.88010722,,bridge,12113,N2,,236.01684,5560.0,466.0,0.3829087921117502,,,POINT (91.88010722 24.88842393),2435.0,21795.0,7.0,0.0009142971968250778,1.0,0.5004571485984125,0.3147483064704508,0.15783130183363794
2114,583.0,,24.89064863,91.87918144,0,link,12114,N2,,236.59984,5560.0,466.0,0.3829087921117502,,,POINT (91.87918144 24.89064863),2435.0,21795.0,7.0,0.05857530392846378,1.0,0.5292876519642319,0.3147483064704508,0.1866618051994573
2115,2.5,A,24.89287334,91.87825565,,bridge,12115,N2,,236.60234,5560.0,466.0,0.3829087921117502,,,POINT (91.87825565 24.89287334),2435.0,21795.0,7.0,0.00025118054857831807,1.0,0.5001255902742892,0.3147483064704508,0.15749974350951457
2116,97.0,,24.89331152,91.87833583,0,link,12116,N2,,236.69934,5560.0,466.0,0.3829087921117502,,,POINT (91.87833583 24.89331152),2435.0,21795.0,7.0,0.009745805284838743,1.0,0.5048729026424194,0.3147483064704508,0.1622470558776448
2117,4.0,,24.8937497,91.878416,N206,intersection,12117,N2,,236.70334,5560.0,466.0,0.3829087921117502,,,POINT (91.878416 24.8937497),2435.0,21795.0,7.0,0.000401888877725309,1.0,0.5002009444388626,0.3147483064704508,0.15757509767408806
2118,270.0,,24.89441837,91.87924205,0,link,12118,N2,,236.97334,5560.0,466.0,0.3829087921117502,,,POINT (91.87924205 24.89441837),2435.0,21795.0,7.0,0.027127499246458353,1.0,0.5135637496232291,0.3147483064704508,0.1709379028584546
2119,4.4,A,24.89508705,91.8800681,,bridge,12119,N2,,236.97774,5560.0,466.0,0.3829087921117502,,,POINT (91.8800681 24.89508705),2435.0,21795.0,7.0,0.0004420777654978399,1.0,0.5002210388827489,0.3147483064704508,0.15759519211797432
2120,212.0,,24.8951894,91.88105789,0,link,12120,N2,,237.18974,5560.0,466.0,0.3829087921117502,,,POINT (91.88105789 24.8951894),2435.0,21795.0,7.0,0.021300110519441376,1.0,0.5106500552597207,0.3147483064704508,0.1680242084949461
2121,3.0,A,24.89529176,91.88204769,,bridge,12121,N2,,237.19274,5560.0,466.0,0.3829087921117502,,,POINT (91.88204769 24.89529176),2435.0,21795.0,7.0,0.0003014166582939817,1.0,0.500150708329147,0.3147483064704508,0.1575248615643724
2122,251.0,,24.89532336,91.88329219,0,link,12122,N2,,237.44374,5560.0,466.0,0.3829087921117502,,,POINT (91.88329219 24.89532336),2469.0,37942.0,7.0,0.025218527077263138,1.0,0.5126092635386316,0.5504846998364868,0.287851613456875
2123,2.0,A,24.89535496,91.88453668,,bridge,12123,N2,,237.44574,5560.0,466.0,0.3829087921117502,,,POINT (91.88453668 24.89535496),2469.0,37942.0,7.0,0.0002009444388626545,1.0,0.5001004722194313,0.5504846998364868,0.27534282213767475
2124,304.0,,24.89528385,91.88609045,0,link,12124,N2,,237.74974,5560.0,466.0,0.3829087921117502,,,POINT (91.88609045 24.89528385),2469.0,37942.0,7.0,0.030543554707123482,1.0,0.5152717773535618,0.5504846998364868,0.29051412727180514
2125,8.5,A,24.89521275,91.88764423,,bridge,12125,N2,,237.75824,5560.0,466.0,0.3829087921117502,,,POINT (91.88764423 24.89521275),2469.0,37942.0,7.0,0.0008540138651662815,1.0,0.5004270069325831,0.5504846998364868,0.27566935685082655
2126,1075.0,,24.8952044,91.89274283,0,link,12126,N2,,238.83324,5560.0,466.0,0.3829087921117502,,,POINT (91.89274283 24.8952044),2483.0,14851.0,7.0,0.10800763588867678,1.0,0.5540038179443384,0.2133701238028498,0.1606888798457633
2127,2.0,A,24.89519605,91.89784143,,bridge,12127,N2,,238.83524,5560.0,466.0,0.3829087921117502,,,POINT (91.89784143 24.89519605),2483.0,14851.0,7.0,0.0002009444388626545,1.0,0.5001004722194313,0.2133701238028498,0.10678553412085623
2128,717.0,,24.89589659,91.90086341,0,link,12128,N2,,239.55224,5560.0,466.0,0.3829087921117502,,,POINT (91.90086341 24.89589659),2483.0,14851.0,7.0,0.07203858133226163,1.0,0.5360192906661309,0.2133701238028498,0.1427043525675557
2129,6.1,B,24.89659712,91.90388539,,bridge,12129,N2,,239.55834,5560.0,466.0,0.3829087921117502,,,POINT (91.90388539 24.89659712),2483.0,14851.0,7.0,0.0006128805385310961,1.0,0.5003064402692655,0.2133701238028498,0.10699150217069045
2130,1152.0,,24.89854049,91.90900856,0,link,12130,N2,,240.71034,5560.0,466.0,0.3829087921117502,,,POINT (91.90900856 24.89854049),2266.0,2893.0,6.0,0.11574399678488898,0.8333333333333334,0.4745386650591112,0.038790586311609435,0.07726729154824921
2131,2.0,A,24.90048387,91.91413173,,bridge,12131,N2,,240.71234,5560.0,466.0,0.3829087921117502,,,POINT (91.91413173 24.90048387),2266.0,2893.0,6.0,0.0002009444388626545,0.8333333333333334,0.416767138886098,0.038790586311609435,0.019495765375236045
2132,600.0,,24.9019917,91.91667753,0,link,12132,N2,,241.31234,5560.0,466.0,0.3829087921117502,,,POINT (91.91667753 24.9019917),2266.0,2893.0,6.0,0.06028333165879634,0.8333333333333334,0.44680833249606483,0.038790586311609435,0.049536958985202884
2133,6.0,A,24.90349953,91.91922333,,bridge,12133,N2,,241.31834,5560.0,466.0,0.3829087921117502,,,POINT (91.91922333 24.90349953),2266.0,2893.0,6.0,0.0006028333165879634,0.8333333333333334,0.41696808332496066,0.038790586311609435,0.019696709814098698
2134,654.0,,24.90516641,91.92186131,0,link,12134,N2,,241.97234,5560.0,466.0,0.3829087921117502,,,POINT (91.92186131 24.90516641),1277.0,1685.0,4.0,0.06570883150808801,0.5,0.282854415754044,0.021154519971969165,0.04343167574002859
2135,11.6,A,24.9068333,91.9244993,,bridge,12135,N2,,241.98394,5560.0,466.0,0.3829087921117502,,,POINT (91.9244993 24.9068333),1280.0,729.0,1.0,0.001165477745403396,0.0,0.000582738872701698,0.007197500583975706,0.004181489164689551
2136,655.0,,24.90696082,91.92747406,0,link,12136,N2,,242.63894,5560.0,466.0,0.3829087921117502,,,POINT (91.92747406 24.90696082),1277.0,1685.0,4.0,0.06580930372751934,0.5,0.2829046518637597,0.021154519971969165,0.04348191184974425
2137,6.0,A,24.90708834,91.93044883,,bridge,12137,N2,,242.64494,5560.0,466.0,0.3829087921117502,,,POINT (91.93044883 24.90708834),1277.0,1685.0,4.0,0.0006028333165879634,0.5,0.250301416658294,0.021154519971969165,0.010878676644278565
2138,804.0,,24.91019234,91.93361501,0,link,12138,N2,,243.44894,5560.0,466.0,0.3829087921117502,,,POINT (91.93361501 24.91019234),1277.0,1685.0,4.0,0.0807796644227871,0.5,0.29038983221139353,0.021154519971969165,0.05096709219737813
2139,11.8,A,24.91329635,91.9367812,,bridge,12139,N2,,243.46074,5560.0,466.0,0.3829087921117502,,,POINT (91.9367812 24.91329635),1277.0,1685.0,4.0,0.0011855721892896614,0.5,0.2505927860946448,0.021154519971969165,0.011170046080629412
