road,lrp,lat,lon
Z6816,LRP005,24.6975552,88.15986109999999
Z6816,LRPE,24.6986386,88.16038890000002
Z6817,LRPS,24.7293327,88.4239993
Z6817,LRPSa,24.730805033333333,88.42050880000001
Z6817,LRP001,24.73227736666667,88.4170183
Z6817,LRP002,24.7337497,88.4135278
Z6817,LRP002a,24.7364719,88.4106111
Z6817,LRP002b,24.738333,88.40861109999999
Z6817,LRP003,24.7401663,88.4066389
Z6817,LRP003a,24.742971866666664,88.40353693333333
Z6817,LRP004,24.745777433333334,88.40043496666667
Z6817,LRP004a,24.748583,88.39733299999999
Z6817,LRP005,24.751999766666668,88.39327743333332
Z6817,LRP006,24.755416533333335,88.38922186666666
Z6817,LRP006a,24.758546222222225,88.3854625111111
Z6817,LRP006b,24.761675911111112,88.38170315555556
Z6817,LRP007,24.764805600000003,88.3779438
Z6817,LRP007a,24.765,88.3772771
Z6817,LRP007b,24.7674257,88.374166
Z6817,LRP008,24.7698514,88.37105489999999
Z6817,LRP008a,24.7719285,88.3683514
Z6817,LRP009,24.7740056,88.3656479
Z6817,LRP009a,24.7760827,88.3629444
Z6817,LRP009b,24.7780549,88.35957403333333
Z6817,LRP010,24.7800271,88.35620366666667
Z6817,LRP010a,24.781585811111114,88.35146285555557
Z6817,LRP011,24.783144522222223,88.34672204444445
Z6817,LRP011a,24.784703233333335,88.34198123333334
Z6817,LRP012,24.7860552,88.3365552
Z6817,LRP012a,24.786583,88.3335552
Z6817,LRP012b,24.7876663,88.33272159999999
Z6817,LRP013,24.7911941,88.3318882
Z6817,LRP013a,24.7911941,88.3318882
Z6817,LRP013b,24.791583,88.3297771
Z6817,LRP014,24.7952868,88.32831413333334
Z6817,LRP015,24.7989906,88.32685116666666
Z6817,LRP015a,24.8026944,88.32538819999999
Z6817,LRP015b,24.80475,88.3269438
Z6817,LRP015c,24.8069167,88.326666
Z6817,LRP016,24.8085833,88.3259993
Z6817,LRP016a,24.8128611,88.32711040000001
Z6817,LRP016b,24.8130278,88.3270271
Z6817,LRP016c,24.8146667,88.32458270000001
Z6817,LRP017,24.81525,88.3236104
Z6817,LRPE,24.8152778,88.3235549
Z6818,LRPS,24.6028333,88.25322220000001
Z6818,LRPSa,24.603620333333332,88.25724073333333
Z6818,LRP001,24.604407366666667,88.26125926666667
Z6818,LRP001a,24.6051944,88.26527779999999
Z6818,LRP001b,24.6051944,88.2654722
Z6818,LRP002,24.606601833333333,88.269972
Z6818,LRP002a,24.608009266666667,88.2744718
Z6818,LRP002b,24.6094167,88.27897159999999
Z6818,LRP003,24.6095833,88.279166
Z6818,LRP003a,24.611296266666667,88.28172166666667
Z6818,LRP003b,24.613009233333333,88.28427733333334
Z6818,LRP004,24.6147222,88.286833
Z6819,LRPS,24.8340552,88.288083
Z6819,LRP001,24.8339997,88.288083
Z6819,LRP001a,24.8323327,88.28727740000001
Z6819,LRP002,24.8261938,88.2879719
Z6819,LRP002a,24.8251382,88.2885274
Z6819,LRP003,24.8180271,88.2899719
Z6819,LRP003a,24.8177216,88.2898886
Z6819,LRP003b,24.813644,88.28766639999999
Z6819,LRP003c,24.809566399999998,88.2854442
Z6819,LRP004,24.8054888,88.283222
Z6819,LRP005,24.8008943,88.2788054
Z6819,LRP006,24.7962998,88.2743888
Z6819,LRP007,24.7917053,88.2699722
Z6819,LRP007a,24.7871108,88.2655556
Z6819,LRP007b,24.7857497,88.2644167
Z6819,LRP008,24.7826104,88.26127779999999
Z6819,LRP009,24.7810827,88.2599167
Z6819,LRPE,24.7788604,88.25936109999999
Z6851,LRPS,24.5472497,88.646833
Z6851,LRPSa,24.545879333333332,88.6432867
Z6851,LRP001,24.544508966666665,88.6397404
Z6851,LRP001a,24.5431386,88.6361941
Z6851,LRP001b,24.544638600000003,88.6297493
Z6851,LRP002,24.544410820000003,88.6254661
Z6851,LRP003,24.544183040000004,88.6211829
Z6851,LRP003a,24.54395526,88.6168997
Z6851,LRP004,24.54372748,88.6126165
Z6851,LRP004a,24.5434997,88.6083333
Z6851,LRP005,24.542638600000004,88.60258329999999
Z6851,LRP005a,24.5437774,88.5965552
Z6851,LRP006,24.5447497,88.59488859999999
Z6851,LRP006a,24.546048333333335,88.59208299166666
Z6851,LRP006b,24.547346966666666,88.58927738333334
Z6851,LRP007,24.5486456,88.586471775
Z6851,LRP007a,24.5495693,88.58516615
Z6851,LRP007b,24.550493,88.583860525
Z6851,LRP007c,24.5514167,88.5825549
Z6851,LRP007d,24.55225,88.58155490000001
Z6851,LRP008,24.5542778,88.5786938
Z6851,LRP008a,24.5563889,88.5762216
Z6851,LRP008b,24.5598889,88.5761104
Z6851,LRP008c,24.558527800000004,88.5761104
Z6851,LRP009,24.56288866666667,88.57607336666668
Z6851,LRP009a,24.567249533333335,88.57603633333333
Z6851,LRP010,24.5716104,88.5759993
Z6851,LRP010a,24.5721382,88.5758327
Z6851,LRP010b,24.5777216,88.576166
Z6851,LRP011,24.580147633333333,88.5760271
Z6851,LRP011a,24.58257366666667,88.5758882
Z6851,LRP011b,24.5849997,88.5757493
Z6851,LRP011c,24.587583,88.5762771
Z6851,LRP012,24.587583,88.5762771
Z6851,LRP012a,24.5892774,88.5764993
Z6851,LRP012b,24.5889997,88.5764993
Z6851,LRP012c,24.5907774,88.5786938
Z6851,LRP012d,24.5924719,88.5792216
Z6851,LRPE,24.5934163,88.5792493
Z6852,LRPS,24.7757493,88.7019444
Z6852,LRPSa,24.77881875,88.6999165
Z6852,LRP001,24.7818882,88.6978886
Z6852,LRP001a,24.7864441,88.6980552
Z6852,LRP001b,24.7901941,88.6997219
Z6852,LRP002,24.790583,88.6998608
Z6852,LRP002a,24.7933608,88.7011667
Z6852,LRP003,24.7987774,88.7029444
Z6852,LRP003a,24.80118258625,88.6971214575
Z6852,LRP004,24.8035877725,88.691298515
Z6852,LRP004a,24.80599295875,88.68547557250001
Z6852,LRP005,24.808398144999998,88.67965263
Z6852,LRP006,24.81080333125,88.6738296875
Z6852,LRP007,24.8132085175,88.668006745
Z6852,LRP008,24.81561370375,88.6621838025
Z6852,LRP009,24.81801889,88.65636086
Z6852,LRP010,24.82042407625,88.6505379175
Z6852,LRP011,24.8228292625,88.644714975
Z6852,LRP011a,24.8256382,88.6379997
Z6852,LRP011b,24.8258049,88.6377219
Z6852,LRP011c,24.8264438,88.6361386
Z6852,LRP011d,24.8263882,88.6365552
Z6852,LRP011e,24.825971600000003,88.63552740000002
Z6852,LRP012,24.8259438,88.6295827
Z6852,LRP012a,24.825999300000003,88.62936040000001
Z6852,LRP012b,24.8272493,88.62399930000001
Z6852,LRP012c,24.8265549,88.62052709999999
Z6852,LRP013,24.826749300000003,88.6201382
Z6852,LRP013a,24.827573400000002,88.61590693333333
Z6852,LRP014,24.8283975,88.61167566666667
Z6852,LRP014a,24.8292216,88.6074444
Z6852,LRP014b,24.8292216,88.60727779999999
Z6852,LRP014c,24.8292493,88.6070278
Z6852,LRP014d,24.8293327,88.6065278
Z6852,LRP014e,24.8293604,88.6061667
Z6852,LRP015,24.8296104,88.6020556
Z6852,LRP015a,24.8298049,88.6011944
Z6852,LRP015b,24.8305271,88.59424969999999
Z6852,LRP015c,24.8305549,88.59433299999999
Z6852,LRP016,24.8306104,88.59305520000001
Z6852,LRP016a,24.8314327,88.58929958
Z6852,LRP017,24.832255,88.58554396
Z6852,LRP017a,24.833077300000003,88.58178834
Z6852,LRP017b,24.833899600000002,88.57803272
Z6852,LRP018,24.8347219,88.57427709999999
Z6852,LRP018a,24.8356941,88.56797159999999
Z6852,LRP019,24.8381108,88.5684993
Z6852,LRP019a,24.841944100000003,88.569916
Z6852,LRP019b,24.8447219,88.5710827
Z6852,LRP020,24.8450274,88.5723049
Z6852,LRP020a,24.8490274,88.57469379999999
Z6852,LRP020b,24.8501667,88.57538819999999
Z6852,LRP020c,24.8475552,88.574416
Z6852,LRP021,24.8523333,88.5760827
Z6852,LRP021a,24.8538611,88.5749993
Z6852,LRP022,24.860527800000003,88.5751382
Z6852,LRP022a,24.8631389,88.57477709999999
Z6852,LRP022b,24.8661667,88.57474930000001
Z6852,LRP022c,24.8690549,88.57372159999998
Z6852,LRP023,24.869416,88.5736938
Z6852,LRP023a,24.8730549,88.57458270000001
Z6852,LRP024,24.874277133333333,88.56968476666667
Z6852,LRP025,24.875499366666666,88.56478683333334
Z6852,LRP025a,24.8767216,88.5598889
Z6852,LRP026,24.878416,88.5548333
Z6852,LRP026a,24.877508600000002,88.54940726666666
Z6852,LRP027,24.8766012,88.54398123333334
Z6852,LRP027a,24.8756938,88.5385552
Z6852,LRP027b,24.8755271,88.5375552
Z6852,LRP028,24.8749993,88.5369441
Z6852,LRP029,24.8788882,88.5329716
Z6852,LRP029a,24.8807771,88.5346108
Z6852,LRP029b,24.8808604,88.5344441
Z6852,LRP030,24.8856383,88.53270326666666
Z6852,LRP031,24.8904162,88.53096243333333
Z6852,LRP031a,24.8951941,88.52922159999999
Z6852,LRP031b,24.8995552,88.52961040000001
Z6852,LRP031c,24.8995552,88.5296382
Z6852,LRP031d,24.8995552,88.5301382
Z6852,LRP032,24.9015833,88.53088819999999
Z6852,LRP032a,24.9032778,88.53152709999999
Z6852,LRP032b,24.9038056,88.53133270000001
Z6852,LRP033,24.9085,88.5287493
Z6852,LRP033a,24.9126389,88.5298604
Z6852,LRP034,24.9157778,88.5299438
Z6852,LRP034a,24.9201938,88.53005490000001
Z6852,LRP034b,24.9208049,88.5303604
Z6852,LRP034c,24.9218882,88.5300271
Z6852,LRP035,24.9241938,88.53136040000001
Z6852,LRP035a,24.9273049,88.53183270000001
Z6852,LRP036,24.932767966666667,88.53082343333334
Z6852,LRP037,24.938231033333334,88.52981416666667
Z6852,LRP038,24.943694100000002,88.52880490000001
Z6852,LRP039,24.949157166666666,88.52779563333334
Z6852,LRP040,24.954620233333333,88.52678636666667
Z6852,LRP040a,24.9600833,88.5257771
Z6852,LRP041,24.9623889,88.5201938
Z6852,LRP042,24.965222,88.51561993333334
Z6852,LRP043,24.9680551,88.51104606666667
Z6852,LRP043a,24.9708882,88.5064722
Z6852,LRP043b,24.9712493,88.5037778
Z6852,LRP043c,24.9671104,88.5000556
Z6852,LRP044,24.9673604,88.4999719
Z6852,LRP044a,24.968416,88.4999163
Z6852,LRP044b,24.9695271,88.49988859999999
Z6852,LRP044c,24.9701382,88.49930520000001
Z6852,LRP045,24.972406733333333,88.49754593333334
Z6852,LRP045a,24.97467526666667,88.49578666666667
Z6852,LRP046,24.9769438,88.49402740000001
Z6852,LRP046a,24.978499300000003,88.4923886
Z6852,LRP046b,24.9794993,88.49116629999999
Z6852,LRP046c,24.9806938,88.49030520000001
Z6852,LRP046d,24.980721600000003,88.49027740000001
Z6852,LRP046e,24.9810549,88.4891663
Z6852,LRP046f,24.9811104,88.4889997
Z6852,LRP047,24.9830549,88.4879163
Z6852,LRP047a,24.9833886,88.4878608
Z6852,LRP047b,24.983638600000003,88.4879163
Z6852,LRP047c,24.986833,88.49041629999999
Z6852,LRP048,24.9906108,88.49027740000001
Z6852,LRP048a,24.9945552,88.49033299999999
Z6852,LRP048b,24.9955274,88.4905274
Z6852,LRP049,24.9982219,88.4913052
Z6852,LRP049a,24.9986663,88.4914163
Z6852,LRP049b,25.0004722,88.492083
Z6852,LRP049c,25.0006667,88.4922774
Z6852,LRP050,25.006,88.4933608
Z6852,LRP050a,25.0065556,88.492583
Z6852,LRP051,25.011555366666666,88.49400893333333
Z6852,LRP052,25.016555133333334,88.49543486666667
Z6852,LRPE,25.0215549,88.49686080000001
Z6853,LRPS,24.566083300000003,88.6518056
Z6853,LRP001,24.564898133333337,88.6555093
Z6853,LRP002,24.563712966666667,88.659213
Z6853,LRP002a,24.5625278,88.6629167
Z6853,LRP002b,24.5624722,88.66297220000001
Z6853,LRP002c,24.5604444,88.6640556
Z6853,LRP002d,24.5604167,88.66411109999999
Z6853,LRP003,24.5591111,88.6682216
Z6853,LRP003a,24.5569167,88.67080490000001
Z6853,LRP003b,24.5568889,88.6708882
Z6853,LRP004,24.5545278,88.67616600000001
Z6853,LRP004a,24.5499719,88.6821382
Z6853,LRP005,24.5494719,88.6828327
Z6853,LRP005a,24.5473886,88.6840552
Z6853,LRP005b,24.5467497,88.6845552
Z6853,LRP006,24.5453608,88.6895552
Z6853,LRP006a,24.5434997,88.69658299999999
Z6853,LRP007,24.5424997,88.6983608
Z6853,LRP008,24.539194100000003,88.7055833
Z6853,LRP008a,24.5372774,88.70788890000001
Z6853,LRP009,24.5371663,88.7145833
Z6853,LRP009a,24.5368608,88.7157778
Z6853,LRP010,24.5348607,88.72263187499999
Z6853,LRP011,24.5328606,88.72948595
Z6853,LRP012,24.5308605,88.736340025
Z6853,LRP012a,24.5288604,88.7431941
Z6853,LRP013,24.5332771,88.747833
Z6853,LRP013a,24.5339997,88.7484719
Z6853,LRP014,24.539083,88.7543611
Z6853,LRP014a,24.5436108,88.75975
Z6853,LRP015,24.545923325,88.76584027499999
Z6853,LRP016,24.548235849999998,88.77193055
Z6853,LRP017,24.550548374999998,88.778020825
Z6853,LRP018,24.5528609,88.78411109999999
Z6853,LRP019,24.555972066666666,88.792
Z6853,LRP020,24.559083233333332,88.7998889
Z6853,LRP021,24.5621944,88.8077778
Z6853,LRP021a,24.564277800000003,88.8082222
Z6853,LRP022,24.569055333333335,88.80964813333334
Z6853,LRP023,24.573832866666667,88.81107406666666
Z6853,LRP023a,24.5786104,88.8125
Z6853,LRP023b,24.581221600000003,88.8177771
Z6853,LRP024,24.5810549,88.817916
Z6853,LRP024a,24.5772216,88.82047159999999
Z6853,LRP024b,24.576916,88.8208882
Z6853,LRPE,24.5757771,88.822416
Z6855,LRPS,24.464777800000004,88.5961108
Z6855,LRP001,24.46419445,88.591208
Z6855,LRP001a,24.4636111,88.5863052
Z6855,LRP001b,24.4624722,88.5834719
Z6855,LRP002,24.4676294,88.58199956666668
Z6855,LRP003,24.4727866,88.58052723333334
Z6855,LRP003a,24.4779438,88.57905490000002
Z6855,LRP003b,24.477416,88.5787216
Z6855,LRP003c,24.475666,88.5774438
Z6855,LRP003d,24.4748882,88.5768604
Z6855,LRP004,24.4745271,88.57672159999998
Z6855,LRP004a,24.4716382,88.57455490000001
Z6855,LRP004b,24.4716104,88.5745271
Z6855,LRP005,24.468721733333332,88.57235116666666
Z6855,LRP005a,24.46583306666667,88.57017523333333
Z6855,LRP006,24.4629444,88.5679993
Z6855,LRP006a,24.4569722,88.56361109999999
Z6855,LRP007,24.4573333,88.5628889
Z6855,LRP007a,24.4631667,88.56197220000001
Z6855,LRP008,24.4661109,88.55746283333335
Z6855,LRP009,24.4690551,88.55295346666666
Z6855,LRP009a,24.4719993,88.5484441
Z6855,LRP009b,24.4720827,88.54983299999999
Z6855,LRP009c,24.4770271,88.545333
Z6855,LRP010,24.479249300000003,88.53899969999999
Z6855,LRP011,24.48049006666667,88.5335181
Z6855,LRP012,24.481730833333337,88.52803650000001
Z6855,LRP012a,24.482971600000003,88.52255490000002
Z6855,LRP012b,24.4832216,88.52172159999999
Z6855,LRP012c,24.4818327,88.52108270000001
Z6855,LRP012d,24.4847774,88.5161389
Z6855,LRP013,24.485694100000003,88.51352779999999
Z6855,LRP013a,24.4859997,88.51183329999999
Z6855,LRP013b,24.4855274,88.5105833
Z6855,LRP014,24.4838052,88.5056667
Z6855,LRP014a,24.4836108,88.50399999999999
Z6855,LRP014b,24.4830549,88.5033333
Z6855,LRP014c,24.480749300000003,88.4987219
Z6855,LRP014d,24.469660420000004,88.49983864000001
Z6855,LRP015,24.45857154,88.50095538000001
Z6855,LRP015a,24.447482660000002,88.50207212
Z6855,LRP015b,24.43639378,88.50318886
Z6855,LRP015c,24.4253049,88.5043056
Z6855,LRP016,24.42629795,88.50232634999999
Z6855,LRP016a,24.427291,88.5003471
Z6855,LRP016b,24.428284050000002,88.49836785
Z6855,LRP016c,24.4292771,88.49638859999999
Z6855,LRP017,24.4292771,88.49638859999999
Z6855,LRP017a,24.429471600000003,88.4922219
Z6855,LRP018,24.4315827,88.4893886
Z6855,LRP018a,24.43188825,88.48483295
Z6855,LRP018b,24.4321938,88.4802773
Z6855,LRP019,24.43249935,88.47572165
Z6855,LRP020,24.4328049,88.471166
Z6855,LRP021,24.4386663,88.4679993
Z6855,LRP021a,24.4376941,88.4639167
Z6855,LRP022,24.4359997,88.45872220000001
Z6855,LRP022a,24.433833,88.4563056
Z6855,LRP022b,24.4360274,88.4539444
Z6855,LRP023,24.436138600000003,88.4525
Z6855,LRP023a,24.4364719,88.45111109999999
Z6855,LRP023b,24.4375552,88.4458608
Z6855,LRP024,24.4371663,88.4426386
Z6855,LRP024a,24.4325271,88.4395552
Z6855,LRP025,24.4290827,88.43672190000001
Z6855,LRP025a,24.4290827,88.43672190000001
Z6855,LRP026,24.4289438,88.43187460000001
Z6855,LRP026a,24.4288049,88.4270273
Z6855,LRP027,24.428666,88.42218
Z6855,LRP027a,24.4285271,88.4173327
Z6855,LRP028,24.4273049,88.41377779999999
Z6855,LRP029,24.4241104,88.4131389
Z6855,LRPE,24.4239993,88.4131111
Z6856,LRPS,24.75875,88.7138333
Z6856,LRPSa,24.7582222,88.71494440000001
Z6856,LRPSb,24.754333300000003,88.7203882
Z6856,LRP001,24.7539722,88.72097159999998
Z6856,LRP001a,24.7523333,88.72366600000001
Z6856,LRP002,24.7482497,88.7283882
Z6856,LRP002a,24.744842266666666,88.72899006666667
Z6856,LRP003,24.741434833333333,88.72959193333332
Z6856,LRP003a,24.7380274,88.7301938
Z6856,LRP003b,24.7377497,88.73036040000001
Z6856,LRP003c,24.7359997,88.73036040000001
Z6856,LRP004,24.7317493,88.7313882
Z6856,LRP004a,24.7302771,88.733166
Z6856,LRP004b,24.7282771,88.7376386
Z6856,LRP005,24.726999300000003,88.73963859999999
Z6856,LRP005a,24.7252216,88.7417219
Z6856,LRP005b,24.7236104,88.74416629999999
Z6856,LRP006,24.7220271,88.7455552
Z6856,LRP006a,24.7218049,88.7457219
Z6856,LRP006b,24.7212771,88.7498052
Z6856,LRP007,24.716638433333333,88.7521942
Z6856,LRP008,24.711999766666665,88.7545832
Z6856,LRP008a,24.7073611,88.7569722
Z6856,LRP009,24.703814733333335,88.76278702222223
Z6856,LRP010,24.700268366666666,88.76860184444445
Z6856,LRP011,24.697165295833333,88.7736898138889
Z6856,LRP012,24.694062225,88.77877778333334
Z6856,LRP013,24.690959154166666,88.78386575277779
Z6856,LRP014,24.687856083333333,88.78895372222223
Z6856,LRP015,24.6847530125,88.79404169166666
Z6856,LRP016,24.681649941666667,88.79912966111111
Z6856,LRP016a,24.678546870833333,88.80421763055556
Z6856,LRP016a,24.6754438,88.8093056
Z6856,LRP016b,24.6754438,88.8093056
Z6856,LRP017,24.6704438,88.8124722
Z6856,LRP017a,24.6670898,88.81084025
Z6856,LRP018,24.6637358,88.8092083
Z6856,LRP018a,24.660381800000003,88.80757635
Z6856,LRP018b,24.6570278,88.8059444
Z6856,LRP018c,24.6569444,88.8056667
Z6856,LRP018d,24.6562222,88.8054444
Z6856,LRP019,24.6559444,88.8061111
Z6856,LRP019a,24.6558333,88.80625
Z6856,LRP019b,24.6553333,88.8069444
Z6856,LRP019c,24.651006825,88.80838885
Z6856,LRP020,24.646680349999997,88.80983330000001
Z6856,LRP021,24.642353874999998,88.81127775000002
Z6856,LRP021a,24.6380274,88.81272220000001
Z6856,LRP021b,24.6378052,88.81299999999999
Z6856,LRP022,24.633333,88.81611109999999
Z6856,LRP022a,24.6299993,88.8179993
Z6856,LRP023,24.6249993,88.8197216
Z6856,LRP023a,24.622916,88.8201382
Z6856,LRP024,24.6213049,88.82030490000001
Z6856,LRP024a,24.6156667,88.82161040000001
Z6856,LRP025,24.6128056,88.820916
Z6856,LRP025a,24.6126111,88.8209716
Z6856,LRP025b,24.6124167,88.820916
Z6856,LRP025c,24.6118333,88.8214716
Z6856,LRP025d,24.6109167,88.8224438
Z6856,LRP025e,24.6099722,88.8223049
Z6856,LRP025f,24.6091111,88.8223049
Z6856,LRP025g,24.6070556,88.82205490000001
Z6856,LRP026,24.6063889,88.82341600000001
Z6856,LRP026a,24.6023333,88.8244716
Z6856,LRP026b,24.6001389,88.8251382
Z6856,LRP027,24.5989719,88.82497159999998
Z6856,LRP027a,24.5985274,88.82586040000001
Z6856,LRP027b,24.5984163,88.82633270000001
Z6856,LRP027c,24.5979719,88.8270827
Z6856,LRP027d,24.594083,88.82536040000001
Z6856,LRP028,24.5934163,88.82505490000001
Z6856,LRP028a,24.5920552,88.8248327
Z6856,LRP028b,24.5881108,88.8231104
Z6856,LRP029,24.5849719,88.82222159999999
Z6856,LRP029a,24.5825827,88.8254993
Z6856,LRP029b,24.5815827,88.8249993
Z6856,LRP030,24.5851663,88.83027709999999
Z6856,LRP030a,24.5851108,88.8303327
Z6856,LRP030b,24.584694100000004,88.83186040000001
Z6856,LRP031,24.5857497,88.8384997
Z6856,LRP031a,24.58509962,88.84494408
Z6856,LRP032,24.58444954,88.85138846
Z6856,LRP033,24.583799459999998,88.85783284
Z6856,LRP034,24.58314938,88.86427721999999
Z6856,LRP034a,24.5824993,88.8707216
Z6856,LRP034b,24.5826104,88.8726938
Z6856,LRP034c,24.5828882,88.8761104
Z6856,LRP035,24.584888333333335,88.87881423333333
Z6856,LRP035a,24.586888466666668,88.88151806666667
Z6856,LRP036,24.588888600000004,88.8842219
Z6856,LRP036a,24.590388600000004,88.8856108
Z6856,LRP036b,24.5950274,88.8894997
Z6856,LRP037,24.5954997,88.8903886
Z6856,LRP037a,24.5959163,88.8925552
Z6856,LRP037b,24.5957774,88.89402740000001
Z6856,LRP037c,24.5944441,88.89616629999999
Z6856,LRP037d,24.5936108,88.8960552
Z6856,LRP037e,24.5928608,88.8959163
Z6856,LRP038,24.592777466666668,88.89862939999999
Z6856,LRP038a,24.59269413333333,88.9013425
Z6856,LRP038b,24.5926108,88.90405559999999
Z6856,LRP039,24.593138600000003,88.9045556
Z6856,LRP039a,24.5961663,88.91038890000002
Z6856,LRP040,24.5966386,88.9131389
Z6856,LRP040a,24.5971108,88.9156389
Z6856,LRP040b,24.5972497,88.9161944
Z6856,LRP040c,24.597944100000003,88.91969379999999
Z6856,LRP041,24.598833,88.92255490000001
Z6856,LRP041a,24.598833,88.9230271
Z6856,LRP041b,24.5989163,88.92322159999999
Z6856,LRP041c,24.6016111,88.92622159999999
Z6856,LRP041c,24.6016111,88.92622159999999
Z6856,LRP041d,24.6020833,88.92922159999999
Z6856,LRP042,24.6040185,88.93393466666666
Z6856,LRP043,24.6059537,88.93864773333334
Z6856,LRP043a,24.6078889,88.94336080000001
Z6856,LRP044,24.6085,88.947333
Z6856,LRP044a,24.6086111,88.9476108
Z6856,LRP044b,24.609305600000003,88.9486941
Z6856,LRP044c,24.610101866666668,88.95145346666666
Z6856,LRP045,24.610898133333336,88.95421283333334
Z6856,LRP045a,24.6116944,88.95697220000001
Z6856,LRP045b,24.6117222,88.95711109999999
Z6856,LRP045c,24.6123611,88.9601389
Z6856,LRP045d,24.6127222,88.9609167
Z6856,LRP045e,24.612777800000003,88.9610556
Z6856,LRP045f,24.612333300000003,88.9641111
Z6856,LRP045g,24.6117778,88.96427779999999
Z6856,LRP046,24.611629633333333,88.96763866666666
Z6856,LRP047,24.611481466666664,88.97099953333334
Z6856,LRP047a,24.6113333,88.97436040000001
Z6856,LRPE,24.6118889,88.9744438
Z7001,LRPS,23.533166,89.72436040000001
Z7001,LRP001,23.52824946,89.72377152000001
Z7001,LRP001a,23.52333292,89.72318264
Z7001,LRP002,23.51841638,89.72259376000001
Z7001,LRP002a,23.51349984,89.72200488
Z7001,LRP002b,23.5085833,89.721416
Z7001,LRP003,23.5083056,89.72066600000001
Z7001,LRP003a,23.5067778,89.7164444
Z7001,LRP003b,23.5061944,89.7133333
Z7001,LRP004,23.503518366666665,89.70824986666666
Z7001,LRP005,23.500842333333335,89.70316643333334
Z7001,LRP005a,23.4981663,89.698083
Z7001,LRP006,23.4954719,89.69697190000001
Z7001,LRP006a,23.4914719,89.6938886
Z7001,LRP007,23.4882774,89.6914441
Z7001,LRP007a,23.482416,89.6869997
Z7001,LRP007b,23.4819438,89.6864441
Z7001,LRP008,23.477684533333335,89.6837866
Z7001,LRP009,23.473425266666666,89.68112909999999
Z7001,LRP009a,23.469166,89.6784716
Z7001,LRP009b,23.4689993,89.6783327
Z7001,LRP009c,23.4664167,89.677166
Z7001,LRP010,23.466027800000003,89.6769993
Z7001,LRP010a,23.4641111,89.676416
Z7001,LRP011,23.4595,89.6707771
Z7001,LRP011a,23.4568889,89.6692493
Z7001,LRP011b,23.4564167,89.669166
Z7001,LRP012,23.4506999,89.669466
Z7001,LRP013,23.444983099999998,89.669766
Z7001,LRP014,23.4392663,89.670066
Z7001,LRP014a,23.433549499999998,89.670366
Z7001,LRP015,23.4278327,89.670666
Z7001,LRP015a,23.4251104,89.672416
Z7001,LRP015b,23.4230549,89.6732493
Z7001,LRP016,23.4173514,89.67408263333333
Z7001,LRP017,23.4116479,89.67491596666667
Z7001,LRP017a,23.4059444,89.6757493
Z7001,LRP018,23.401277633333333,89.677453
Z7001,LRP019,23.39661086666667,89.67915670000001
Z7001,LRP019a,23.391944100000003,89.6808604
Z7001,LRP020,23.388388600000003,89.6843052
Z7001,LRP020a,23.3865552,89.6861663
Z7001,LRP021,23.3802216,89.6874163
Z7001,LRP021a,23.3768049,89.6882219
Z7001,LRP022,23.3715271,89.6893052
Z7001,LRP023,23.365694,89.68946260000001
Z7001,LRP024,23.3598609,89.68962
Z7001,LRP024a,23.3540278,89.68977740000001
Z7001,LRP024b,23.3467219,89.6906108
Z7001,LRP025,23.3452497,89.69036080000001
Z7001,LRP025a,23.3394719,89.6893886
Z7001,LRP026,23.3362774,89.688833
Z7001,LRP026a,23.331249300000003,89.6928608
Z7001,LRP027,23.327943750000003,89.697360875
Z7001,LRP028,23.324638200000003,89.70186095
Z7001,LRP029,23.32133265,89.70636102499999
Z7001,LRP029a,23.3180271,89.71086109999999
Z7001,LRP029b,23.3167493,89.7127778
Z7001,LRP030,23.314018066666666,89.7173146
Z7001,LRP030a,23.311286833333334,89.7218514
Z7001,LRP031,23.308617155555556,89.72559516666668
Z7001,LRP032,23.30594747777778,89.72933893333334
Z7001,LRP032a,23.303277800000004,89.73308270000001
Z7001,LRP032b,23.3000833,89.7398052
Z7001,LRP033,23.299694100000004,89.74152740000001
Z7001,LRP034,23.2974719,89.74388859999999
Z7001,LRP034a,23.2977774,89.74386080000001
Z7001,LRP034a,23.2977774,89.74386080000001
Z7001,LRP034b,23.2921386,89.7491386
Z7001,LRP035,23.28884216666667,89.74916636666667
Z7001,LRP035a,23.285545733333333,89.74919413333333
Z7001,LRP036,23.2822493,89.74922190000001
Z7001,LRP036a,23.2798327,89.75175
Z7001,LRP036b,23.279666,89.7518333
Z7001,LRP037,23.273823633333333,89.74841653333333
Z7001,LRP038,23.267981266666666,89.74499976666667
Z7001,LRP038a,23.2621389,89.74158299999999
Z7001,LRP039,23.2601944,89.7389441
Z7001,LRP039a,23.2555,89.73566629999999
Z7001,LRP040,23.2525,89.7348052
Z7001,LRP040a,23.249083,89.7337497
Z7001,LRP041,23.244045966666665,89.7303144
Z7001,LRP042,23.239008933333334,89.7268791
Z7001,LRP042a,23.2339719,89.7234438
Z7001,LRP042b,23.2332493,89.7229438
Z7001,LRP043,23.2309716,89.7218882
Z7001,LRP043a,23.228777133333335,89.72109189999999
Z7001,LRP043b,23.226582666666665,89.7202956
Z7001,LRP043c,23.2243882,89.7194993
Z7001,LRP044,23.2229993,89.71894379999999
Z7001,LRP044a,23.2173327,89.71727709999999
Z7001,LRPE,23.2169438,89.71722159999999
Z7002,LRPS,23.316666,89.71252779999999
